"","latitude","longitude","permit_number","ai_name","ai_id","units","waste_amount","waste_type"
"870",NA,NA,"PBR000609","St Louis County Recycling Processing Facility - PBR000609",131143,"Tons",391.4,"transfer areas"
"871",NA,NA,"PBR000380","Spring Lake Transfer Station - PBR000380",105712,"Tons",391.03,"transfer areas"
"872",NA,NA,"SW-651","LRS - Goodview Transfer Center - SW-651",136440,"Tons",387,"transfer areas"
"873",NA,NA,"PBR000657","Mounds View Yard Waste site - PBR000657",125025,"Tons",373.97,"transfer areas"
"874",NA,NA,"SW-327","Polk County Transfer Station - SW-327",3958,"Tons",352.66,"transfer areas"
"875",NA,NA,"SW-523","Lake City Recycling & Disposal - SW-523",54843,"Tons",352.26,"transfer areas"
"876",NA,NA,"SW-623","LRS-Stewartville Transfer Station and Recycling Facility - SW-623",93970,"Tons",351.02,"transfer areas"
"877",NA,NA,"PBR000655","Frank and Sims Yard Waste site - PBR000655",103063,"Tons",349.56,"transfer areas"
"878",NA,NA,"SW-596","Broadway Resource Recovery LLC - SW-596",60705,"Tons",346.49,"transfer areas"
"879",NA,NA,"SW-572","Fergus Falls Solid Waste Disposal Facility - SW-572",133665,"Tons",336.04,"transfer areas"
"880",NA,NA,"PBR001388","TC Lighting Supplies & Recycling, Inc. - PBR001388",51336,"Tons",333.04,"transfer areas"
"881",NA,NA,"PBR000599","Buckingham Companies - PBR000599",25440,"Tons",332.87,"transfer areas"
"882",NA,NA,"PBR000418","Bray Lake Transfer Station - PBR000418",124753,"Tons",327.05,"transfer areas"
"883",NA,NA,"PBR001132","Anoka Recycling and Disposal - PBR001132",151772,"Tons",326.4,"transfer areas"
"884",NA,NA,"SW-410","Pope Douglas Ash Landfill - SW-410",1156,"Tons",319.59,"transfer areas"
"885",NA,NA,"SW-410","Pope Douglas Ash Landfill - SW-410",3040,"Tons",319.59,"transfer areas"
"886",NA,NA,"SW-623","LRS-Stewartville Transfer Station and Recycling Facility - SW-623",93970,"Tons",315.44,"transfer areas"
"887",NA,NA,"SW-481","St. Louis County Canister Sites - SW-481",132018,"Tons",313.57,"transfer areas"
"888",NA,NA,"SW-571","John's Sanitary Removal - SW-571",49759,"Tons",309.01,"transfer areas"
"889",NA,NA,"SW-448","Itasca County Demolition Landfill - SW-448",1469,"Tons",292.31,"transfer areas"
"890",NA,NA,"PBR000599","Buckingham Companies - PBR000599",25440,"Tons",291.89,"transfer areas"
"891",NA,NA,"PBR000420","Iron Range Transfer Station - PBR000420",122709,"Tons",286.3,"transfer areas"
"892",NA,NA,"SW-544","NE Otter Tail Phase II Ash and Demolition Landfill - SW-544",4933,"Tons",281.12,"transfer areas"
"893",NA,NA,"SW-591","WLSSD Materials Recovery Center - SW-591",62055,"Tons",278.67,"transfer areas"
"894",NA,NA,"PBR000653","Arden Hills Yard Waste Site - PBR000653",103061,"Tons",277.58,"transfer areas"
"895",NA,NA,"PBR000417","Bigfork Transfer Station - PBR000417",124752,"Tons",277.02,"transfer areas"
"896",NA,NA,"PBR000591","Schaap Sanitation & Recycling - PBR000591",123120,"Tons",276,"transfer areas"
"897",NA,NA,"SW-571","John's Sanitary Removal - SW-571",49759,"Tons",269.68,"transfer areas"
"898",NA,NA,"PBR000341","Battle Lake Transfer Station - PBR000341",102231,"Tons",268.86,"transfer areas"
"899",NA,NA,"PBR000658","Summit Hill Yard Waste site - PBR000658",103058,"Tons",268.7,"transfer areas"
"900",NA,NA,"SW-344","Brooklyn Park Recycling Center and Transfer Station - SW-344",1164,"Tons",263.3,"transfer areas"
"901",NA,NA,"SW-588","Minden Transfer Station - SW-588",61774,"Tons",255.44,"transfer areas"
"902",NA,NA,"SW-641","Perham Resource Recovery Facility - SW-641",726,"Tons",240.88,"transfer areas"
"903",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",240.53,"transfer areas"
"904",NA,NA,"PBR000656","Midway Yard Waste site - PBR000656",125024,"Tons",237.95,"transfer areas"
"905",NA,NA,"PBR001369","Olmsted County Recycling Center Plus - PBR001369",57419,"Tons",236.13,"transfer areas"
"906",NA,NA,"SW-592","Dem-Con Blaine SW-592",59526,"Tons",235.1,"transfer areas"
"907",NA,NA,"SW-675","West Central Sanitation - Alexandria Transfer Station - SW-675",217453,"Tons",234.38,"transfer areas"
"908",NA,NA,"SW-168","Clearwater County Demolition Landfill - SW-168",457,"Tons",233,"transfer areas"
"909",NA,NA,"SW-329","WM-Sauk Centre - SW-329",3959,"Tons",224.76,"transfer areas"
"910",NA,NA,"PBR000595","Waste Management of Marshall PBR000595",125774,"Tons",220,"transfer areas"
"911",NA,NA,"SW-41","Waste Management Mpls Southside Transfer SW-41",476,"Tons",218.34,"transfer areas"
"912",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",218.06,"transfer areas"
"913",NA,NA,"PBR000380","Spring Lake Transfer Station - PBR000380",105712,"Tons",217.03,"transfer areas"
"914",NA,NA,"SW-355","Olmsted County Kalmar Landfill - SW-355",4111,"Tons",217,"transfer areas"
"915",NA,NA,"PBR000369","Northwest Angle SW Transfer Station - PBR000369",2538,"Tons",216,"transfer areas"
"916",NA,NA,"PBR001132","Anoka Recycling and Disposal - PBR001132",151772,"Tons",211.17,"transfer areas"
"917",NA,NA,"PBR000600","Otter Tail County Recycling Center - PBR000600",121914,"Tons",207.54,"transfer areas"
"918",NA,NA,"SW-525","Malcolm Avenue Recycling & Transfer - SW-525",4201,"Tons",204.88,"transfer areas"
"919",NA,NA,"PBR000416","Goodland Transfer Station - PBR000416",124751,"Tons",194.48,"transfer areas"
"920",NA,NA,"PBR000419","Long Lake Transfer Station - PBR000419",124754,"Tons",173.86,"transfer areas"
"921",NA,NA,"SW-107","Twin City Refuse Recycling and Transfer Station - SW-107",2366,"Tons",166.68,"transfer areas"
"922",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",163.35,"transfer areas"
"923",NA,NA,"SW-604","Waste Management of Rochester SW-604",3447,"Tons",160.49,"transfer areas"
"924",NA,NA,"SW-349","Northwoods Transfer Station - SW-349",4106,"Tons",160,"transfer areas"
"925",NA,NA,"PBR000657","Mounds View Yard Waste site - PBR000657",125025,"Tons",148.6,"transfer areas"
"926",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",146.05,"transfer areas"
"927",NA,NA,"SW-647","Xcel - AS King Plant Ash Transfer Station - SW-647",2346,"Tons",131.94,"transfer areas"
"928",NA,NA,"SW-329","WM-Sauk Centre - SW-329",3959,"Tons",129.93,"transfer areas"
"929",NA,NA,"SW-34","Clay County Sanitary Landfill - SW-34",1462,"Tons",128,"transfer areas"
"930",NA,NA,"SW-544","NE Otter Tail Phase II Ash and Demolition Landfill - SW-544",4933,"Tons",124.45,"transfer areas"
"931",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",120.44,"transfer areas"
"932",NA,NA,"PBR000653","Arden Hills Yard Waste Site - PBR000653",103061,"Tons",118.98,"transfer areas"
"933",NA,NA,"PBR000655","Frank and Sims Yard Waste site - PBR000655",103063,"Tons",118.98,"transfer areas"
"934",NA,NA,"PBR000659","White Bear Township Yard Waste site - PBR000659",103057,"Tons",118.98,"transfer areas"
"935",NA,NA,"SW-571","John's Sanitary Removal - SW-571",49759,"Tons",116.02,"transfer areas"
"936",NA,NA,"PBR001388","TC Lighting Supplies & Recycling, Inc. - PBR001388",51336,"Tons",113.02,"transfer areas"
"937",NA,NA,"SW-596","Broadway Resource Recovery LLC - SW-596",60705,"Tons",105.82,"transfer areas"
"938",NA,NA,"SW-87","Ponderosa Landfill - SW-87",168,"Tons",105.38,"transfer areas"
"939",NA,NA,"SW-529","Beltrami County Blackduck Transfer SW-529",4205,"Tons",104.86,"transfer areas"
"940",NA,NA,"SW-344","Brooklyn Park Recycling Center and Transfer Station - SW-344",1164,"Tons",103.73,"transfer areas"
"941",NA,NA,"SW-406","Douglas County Demo Landfill, LLC SW-406",3165,"Tons",100,"transfer areas"
"942",NA,NA,"SW-516","Veit Disposal Systems Rochester Transfer and Recycling Station SW-516",4195,"Tons",91.78,"transfer areas"
"943",NA,NA,"SW-523","Lake City Recycling & Disposal - SW-523",54843,"Tons",91.43,"transfer areas"
"944",NA,NA,"PBR000654","Battle Creek Yard Waste site - PBR000654",125023,"Tons",89.23,"transfer areas"
"945",NA,NA,"SW-668","ACE Solid Waste Recycling Facility - SW-668",59546,"Tons",87,"transfer areas"
"946",NA,NA,"PBR001007","Coon Rapids Recycling Center - PBR001007",42433,"Tons",78,"transfer areas"
"947",NA,NA,"SW-604","Waste Management of Rochester SW-604",3447,"Tons",77.1,"transfer areas"
"948",NA,NA,"PBR000340","Pelican Rapids Transfer Station - PBR000340",102230,"Tons",75.78,"transfer areas"
"949",NA,NA,"SW-235","Waste Management St. Cloud Transfer SSR SW-235",3450,"Tons",74.34,"transfer areas"
"950",NA,NA,"PBR000418","Bray Lake Transfer Station - PBR000418",124753,"Tons",73.88,"transfer areas"
"951",NA,NA,"PBR000520","City of Lafayette Compost Site - PBR000520",2799,"Tons",72,"transfer areas"
"952",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",70.95,"transfer areas"
"953",NA,NA,"SW-327","Polk County Transfer Station - SW-327",3958,"Tons",69.34,"transfer areas"
"954",NA,NA,"PBR000491","Camp Ripley Transfer Station - PBR000491",335,"Tons",68.71,"transfer areas"
"955",NA,NA,"PBR001142","Carver County Environmental Center (Solid Waste) - PBR001142",96051,"Tons",66,"transfer areas"
"956",NA,NA,"SW-500","Koochiching County Recycling / Transfer Facility - SW-550",4966,"Tons",60,"transfer areas"
"957",NA,NA,"PBR000657","Mounds View Yard Waste site - PBR000657",125025,"Tons",59.49,"transfer areas"
"958",NA,NA,"PBR000340","Pelican Rapids Transfer Station - PBR000340",102230,"Tons",58.38,"transfer areas"
"959",NA,NA,"SW-586","Ray Anderson & Sons Companies, Inc - SW-586",5173,"Tons",54.81,"transfer areas"
"960",NA,NA,"PBR000380","Spring Lake Transfer Station - PBR000380",105712,"Tons",53.59,"transfer areas"
"961",NA,NA,"PBR000417","Bigfork Transfer Station - PBR000417",124752,"Tons",52.99,"transfer areas"
"962",NA,NA,"SW-601","SET Empire Processing - SW-601",78533,"Tons",52.99,"transfer areas"
"963",NA,NA,"SW-675","West Central Sanitation - Alexandria Transfer Station - SW-675",217453,"Tons",52.17,"transfer areas"
"964",NA,NA,"SW-396","Covanta Hennepin Energy Resource Company L.P. - SW-396",1143,"Tons",51,"transfer areas"
"965",NA,NA,"PBR000420","Iron Range Transfer Station - PBR000420",122709,"Tons",49.05,"transfer areas"
"966",NA,NA,"SW-346","Brookston Transfer Station - SW-346",4104,"Tons",45.89,"transfer areas"
"967",NA,NA,"SW-523","Lake City Recycling & Disposal - SW-523",54843,"Tons",45.34,"transfer areas"
"968",NA,NA,"SW-332","Norman County Demolition Landfill - SW-332",3961,"Tons",44.02,"transfer areas"
"969",NA,NA,"SW-578","Randy's Sanitation, Inc. - SW-578",14079,"Tons",43.37,"transfer areas"
"970",NA,NA,"PBR000341","Battle Lake Transfer Station - PBR000341",102231,"Tons",42,"transfer areas"
"971",NA,NA,"PBR000347","Alpha Container Services & Recycling - PBR000347",99745,"Tons",42,"transfer areas"
"972",NA,NA,"SW-536","Vonco V Duluth - SW-536/PBR001261",40354,"Tons",41.58,"transfer areas"
"973",NA,NA,"SW-601","SET Empire Processing - SW-601",78533,"Tons",40.77,"transfer areas"
"974",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",40.19,"transfer areas"
"975",NA,NA,"SW-500","Koochiching County Recycling / Transfer Facility - SW-550",4966,"Tons",40,"transfer areas"
"976",NA,NA,"SW-87","Ponderosa Landfill - SW-87",168,"Tons",39.35,"transfer areas"
"977",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",38.72,"transfer areas"
"978",NA,NA,"PBR000416","Goodland Transfer Station - PBR000416",124751,"Tons",38.25,"transfer areas"
"979",NA,NA,"SW-591","WLSSD Materials Recovery Center - SW-591",62055,"Tons",35.87,"transfer areas"
"980",NA,NA,"PBR001388","TC Lighting Supplies & Recycling, Inc. - PBR001388",51336,"Tons",35.83,"transfer areas"
"981",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",34.76,"transfer areas"
"982",NA,NA,"SW-579","Keith Krupenny & Son Disposal Service, Inc. - SW-579",50277,"Tons",33,"transfer areas"
"983",NA,NA,"PBR000419","Long Lake Transfer Station - PBR000419",124754,"Tons",31.23,"transfer areas"
"984",NA,NA,"SW-318","Hubbard County South Transfer Station - SW-318",3954,"Tons",30.17,"transfer areas"
"985",NA,NA,"SW-663","Walters Recycling & Refuse SW-663",142659,"Tons",29.43,"transfer areas"
"986",NA,NA,"SW-439","Como Recycling and Transfer Station SW-439",1210,"Tons",28.25,"transfer areas"
"987",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",27.18,"transfer areas"
"988",NA,NA,"SW-592","Dem-Con Blaine SW-592",59526,"Tons",25.14,"transfer areas"
"989",NA,NA,"SW-263","Wanamingo Demolition Debris Land Disposal Facility - SW-263",864,"Tons",25,"transfer areas"
"990",NA,NA,"SW-263","Wanamingo Demolition Debris Land Disposal Facility - SW-263",864,"Tons",25,"transfer areas"
"991",NA,NA,"PBR000491","Camp Ripley Transfer Station - PBR000491",335,"Tons",24.72,"transfer areas"
"992",NA,NA,"PBR000614","Bunker Hills Compost PBR000614",2389,"Tons",24.54,"transfer areas"
"993",NA,NA,"PBR000418","Bray Lake Transfer Station - PBR000418",124753,"Tons",24.03,"transfer areas"
"994",NA,NA,"PBR000593","McLeod County Solid Waste - PBR000593",137535,"Tons",23.63,"transfer areas"
"995",NA,NA,"PBR001388","TC Lighting Supplies & Recycling, Inc. - PBR001388",51336,"Tons",23.5,"transfer areas"
"996",NA,NA,"SW-295","Carlton County Transfer Station - SW-295",872,"Tons",23,"transfer areas"
"997",NA,NA,"PBR000420","Iron Range Transfer Station - PBR000420",122709,"Tons",21.03,"transfer areas"
"998",NA,NA,"PBR000654","Battle Creek Yard Waste site - PBR000654",125023,"Tons",21,"transfer areas"
"999",NA,NA,"SW-87","Ponderosa Landfill - SW-87",168,"Tons",20.21,"transfer areas"
"1000",NA,NA,"SW-344","Brooklyn Park Recycling Center and Transfer Station - SW-344",1164,"Tons",19.41,"transfer areas"
"1001",NA,NA,"SW-263","Wanamingo Demolition Debris Land Disposal Facility - SW-263",864,"Tons",19,"transfer areas"
"1002",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",18.54,"transfer areas"
"1003",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",16.7,"transfer areas"
"1004",NA,NA,"PBR000380","Spring Lake Transfer Station - PBR000380",105712,"Tons",16.68,"transfer areas"
"1005",NA,NA,"PBR000677","Grand Rapids City Compost Site - PBR000677",125038,"Tons",16.51,"transfer areas"
"1006",NA,NA,"SW-587","Beltrami County Bemidji Transfer SW-587",61773,"Tons",14.81,"transfer areas"
"1007",NA,NA,"SW-642","Pope Douglas Solid Waste Management - SW-642",1156,"Tons",14.75,"transfer areas"
"1008",NA,NA,"PBR000419","Long Lake Transfer Station - PBR000419",124754,"Tons",14,"transfer areas"
"1009",NA,NA,"PBR000491","Camp Ripley Transfer Station - PBR000491",335,"Tons",11.66,"transfer areas"
"1010",NA,NA,"PBR000417","Bigfork Transfer Station - PBR000417",124752,"Tons",11.26,"transfer areas"
"1011",NA,NA,"PBR000416","Goodland Transfer Station - PBR000416",124751,"Tons",11.2,"transfer areas"
"1012",NA,NA,"SW-591","WLSSD Materials Recovery Center - SW-591",62055,"Tons",10.73,"transfer areas"
"1013",NA,NA,"PBR001142","Carver County Environmental Center (Solid Waste) - PBR001142",96051,"Tons",9,"transfer areas"
"1014",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",8.53,"transfer areas"
"1015",NA,NA,"SW-263","Wanamingo Demolition Debris Land Disposal Facility - SW-263",864,"Tons",8,"transfer areas"
"1016",NA,NA,"SW-591","WLSSD Materials Recovery Center - SW-591",62055,"Tons",7.3,"transfer areas"
"1017",NA,NA,"PBR001388","TC Lighting Supplies & Recycling, Inc. - PBR001388",51336,"Tons",7.18,"transfer areas"
"1018",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",6.88,"transfer areas"
"1019",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",6.48,"transfer areas"
"1020",NA,NA,"SW-87","Ponderosa Landfill - SW-87",168,"Tons",5.28,"transfer areas"
"1021",NA,NA,"SW-672","Lloyd's Construction Services, Inc. - SW-672",111989,"Tons",5.23,"transfer areas"
"1022",NA,NA,"SW-87","Ponderosa Landfill - SW-87",168,"Tons",3.15,"transfer areas"
"1023",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",2.32,"transfer areas"
"1024",NA,NA,"SW-594","Waste Management - Maple Grove Transfer - SW-594",65200,"Tons",1.19,"transfer areas"
"1025",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",0.88,"transfer areas"
"1026",NA,NA,"SW-327","Polk County Transfer Station - SW-327",3958,"Tons",0.83,"transfer areas"
"1027",NA,NA,"PBR001319","Univar Solutions USA, Inc. - PBR001319",1229,"Tons",0.57,"transfer areas"
"1028",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",0.36,"transfer areas"
"1029",NA,NA,"PBR000678","City of Keewatin Compost Site - PBR000678",120120,"Tons",0.15,"transfer areas"
"1030",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",0.12,"transfer areas"
"1031",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",0.08,"transfer areas"
"1032",NA,NA,"PBR000676","City of Cohasset Compost Site - PBR000676",125037,"Tons",0.08,"transfer areas"
"1033",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",0.02,"transfer areas"
"1034",NA,NA,"PBR000447","Lincoln County Transfer Site - PBR000447",126649,"Tons",0.02,"transfer areas"
"1035",NA,NA,"PBR000632","Emily Compost Site PBR - PBR000632",132060,"Tons",0.01,"transfer areas"
"1036",NA,NA,"SW-640","Polk County Solid Waste Resource Recovery - SW-640",40520,"Tons",26689,"waste to energy"
"1037",NA,NA,"SW-640","Polk County Solid Waste Resource Recovery - SW-640",40520,"Tons",9982,"waste to energy"
"1038",NA,NA,"SW-640","Polk County Solid Waste Resource Recovery - SW-640",40520,"Tons",1563,"waste to energy"
"1039",NA,NA,"SW-640","Polk County Solid Waste Resource Recovery - SW-640",40520,"Tons",121,"waste to energy"
"1040",NA,NA,"SW-636","Olmsted Waste-to-Energy Facility - SW-636",4218,"Tons",97367.25,"waste to energy"
"1041",NA,NA,"SW-636","Olmsted Waste-to-Energy Facility - SW-636",4218,"Tons",11599.75,"waste to energy"
"1042",NA,NA,"SW-636","Olmsted Waste-to-Energy Facility - SW-636",4218,"Tons",2844.39,"waste to energy"
"1043",NA,NA,"SW-639","Xcel Red Wing Generating Plant - SW-639",1888,"Tons",224492,"waste to energy"
"1044",NA,NA,"SW-639","Xcel Red Wing Generating Plant - SW-639",1888,"Tons",1019,"waste to energy"
"1045",NA,NA,"SW-639","Xcel Red Wing Generating Plant - SW-639",1888,"Tons",305,"waste to energy"
"1046",NA,NA,"SW-638","Xcel Wilmarth Generating Plant - SW-638",1854,"Tons",157092,"waste to energy"
"1047",NA,NA,"SW-638","Xcel Wilmarth Generating Plant - SW-638",1854,"Tons",157,"waste to energy"
"1048",NA,NA,"SW-642","Pope Douglas Solid Waste Management - SW-642",1156,"Tons",75028.12,"waste to energy"
"1049",NA,NA,"SW-642","Pope Douglas Solid Waste Management - SW-642",1156,"Tons",6585.22,"waste to energy"
"1050",NA,NA,"SW-642","Pope Douglas Solid Waste Management - SW-642",1156,"Tons",279.18,"waste to energy"
"1051",NA,NA,"SW-642","Pope Douglas Solid Waste Management - SW-642",1156,"Tons",232.12,"waste to energy"
"1052",NA,NA,"SW-396","Covanta Hennepin Energy Resource Company L.P. - SW-396",1143,"Tons",364994,"waste to energy"
"1053",NA,NA,"SW-396","Covanta Hennepin Energy Resource Company L.P. - SW-396",1143,"Tons",51,"waste to energy"
"1054",NA,NA,"SW-641","Perham Resource Recovery Facility - SW-641",726,"Tons",53213.47,"waste to energy"
"1055",NA,NA,"SW-641","Perham Resource Recovery Facility - SW-641",726,"Tons",332.03,"waste to energy"
